,id,popularity,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
194,6jzJaDguFOkp4G4YQ3wn0A,36,0.7,7,-6.127,1,0.106,0.154,0.0,0.7,0.942,130.967,214407,4
195,5swv4r5dYNHhsL54jGqmn8,52,0.921,1,-3.7,1,0.0846,0.0841,1.82e-05,0.189,0.826,137.989,247458,4
196,3uHisD8WxXOYLaxeOl098L,61,0.58,2,-5.149,0,0.028,0.602,0.0,0.196,0.31,97.979,225274,4
197,7qmyDjeuHdkHWsX7wghiMC,36,0.857,9,-3.412,0,0.0724,0.0103,0.0315,0.0772,0.704,128.016,176250,4
198,2iLeerAUsEou9jRdBYZsVU,41,0.837,7,-6.179,1,0.103,0.15,0.000479,0.0578,0.803,104.973,262857,4
199,7xejMeRD4UiHAPo0KtFHF2,33,0.904,11,-4.704,0,0.192,0.129,0.0,0.391,0.805,144.884,195387,4
200,73AR3Wly0s8yLcs6n1qyBM,38,0.707,10,-6.752,0,0.0409,0.219,0.0,0.115,0.461,81.711,309288,4
201,3ZL9T4zb3wGu5f70q4GgUZ,30,0.92,6,-4.947,0,0.0958,0.0131,0.0682,0.385,0.603,107.215,190490,3
202,0dRRD41kOiDQQm0eivdbUr,49,0.829,11,-5.177,0,0.0727,0.291,6.66e-06,0.301,0.689,95.012,257591,4
203,1bAa1OyefOhXdqnL8dlxFt,53,0.85,1,-3.641,1,0.203,0.0992,0.0,0.129,0.559,136.03,212116,4
204,7ExCz61ZnqsMKW02IHH3zD,25,0.867,5,-4.637,0,0.0625,0.0376,0.00294,0.152,0.374,102.015,249466,4
205,5kl6FcnZv8jQDgNSWNyfpN,59,0.456,9,-6.544,1,0.0309,0.898,2.58e-05,0.0835,0.424,90.352,296377,4
206,68PsbMh8dHDG0qooMt3CUl,0,0.421,10,-13.281,0,0.0446,0.993,0.837,0.311,0.865,99.065,285499,4
207,6FjbAnaPRPwiP3sciEYctO,72,0.581,0,-8.108,1,0.0298,0.699,1.82e-05,0.116,0.323,118.037,243578,4
208,0LYdvoom8Ri54PyYuLD2Dt,40,0.85,9,-5.47,0,0.0492,0.162,0.000165,0.196,0.663,128.038,244090,4
209,28XDFUoNdsIxt11TjDUz5Z,0,0.297,0,-9.406,1,0.0545,0.876,0.000621,0.128,0.227,75.541,217680,3
210,1Me3vv09VaF0C4zTOryogb,26,0.339,2,-13.644,0,0.0524,0.962,0.905,0.118,0.202,137.916,160071,4
211,0xn8FyybdhAifFSn9gz7dx,40,0.806,1,-4.612,0,0.0733,0.0208,0.0,0.25,0.911,131.02,214912,4
212,251PNRmJU9KcUnFQAB5t6I,64,0.529,0,-8.402,1,0.0352,0.334,0.000144,0.078,0.295,81.989,321240,4
213,6bdpj89aYEBjhpsenXAsmO,69,0.416,7,-9.875,0,0.0303,0.635,1.43e-06,0.0976,0.381,100.026,213632,4
214,1IAEhCKD6ZSjnDdeJgvXWA,41,0.711,9,-4.938,1,0.0383,0.28,0.0,0.0694,0.279,91.926,239811,4
215,3FfIlm2UimecgMto8a5Rtf,27,0.856,6,-7.789,0,0.0572,0.701,0.000104,0.133,0.698,112.111,426160,4
216,5NiXn5MiLblEoiYHYiAcxo,50,0.455,0,-17.813,0,0.06,0.132,0.0,0.0837,0.981,132.009,180909,4
217,5eycUcX0HZsZjSKPD58pF8,48,0.719,11,-5.957,0,0.0852,0.271,0.0,0.132,0.709,171.858,238243,4
218,6yrIAJ4yMPzq8Vsu1d3CXg,56,0.818,9,-9.144,0,0.0382,0.187,0.419,0.289,0.598,125.995,291605,4
219,7vUwaNuiJ5f4X3A1vT6akN,23,0.657,4,-7.958,1,0.0552,0.42,0.0343,0.134,0.806,89.551,505992,4
220,3O8oA9iPGvrx7uTq6Tf36p,29,0.743,7,-8.086,0,0.0491,0.521,0.000234,0.0941,0.725,81.235,237169,4
221,7vUwaNuiJ5f4X3A1vT6akN,23,0.657,4,-7.958,1,0.0552,0.42,0.0343,0.134,0.806,89.551,505992,4
222,1pWxteg86Dr3dg4nCwxpbp,32,0.675,11,-7.611,1,0.276,0.0285,0.0,0.341,0.511,170.047,285327,4
223,65s77kEiPXfkTvAmp7RQIM,0,0.757,5,-5.118,0,0.107,0.237,0.00396,0.36,0.594,119.871,80225,4
224,4G8gkOterJn0Ywt6uhqbhp,70,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,186813,4
225,5LILhiSvIflL26NQZ1k5Ja,18,0.865,0,-4.779,1,0.0972,0.0923,0.0,0.386,0.648,134.953,236855,4
226,5cqGcctgLGFVZhrhyeV2gp,0,0.904,0,-4.364,1,0.185,0.9,0.034,0.59,0.782,103.931,265387,4
227,1UzvjLWSTgGlPT1eZXEBxn,45,0.415,5,-7.726,0,0.108,0.219,6.45e-06,0.0861,0.475,92.027,197576,4
228,4KCbZcshgibfJSCAkg87Lv,57,0.565,11,-7.954,1,0.0347,0.479,2.13e-06,0.105,0.607,82.653,281992,4
229,4GrowvVL3xpUgfnXj6mVRH,62,0.562,9,-5.787,1,0.0302,0.601,0.0,0.121,0.607,81.029,273189,4
230,4mQpBIJKBpd8lcrtZ73SP8,50,0.947,0,-3.749,1,0.0321,0.0906,0.0221,0.0721,0.88,130.043,215076,4
231,0m7A17TnGgOMNbaiQWvhEl,26,0.484,5,-7.297,0,0.0291,0.719,0.0,0.126,0.839,145.987,177534,4
232,0Hmx8WprqAhZC42ojjb85k,0,0.675,0,-6.025,1,0.041,0.653,9.31e-05,0.178,0.651,72.422,407347,4
233,0fycLzMIFwAXcDAukWHbvg,35,0.652,7,-5.404,1,0.0473,0.324,2.49e-06,0.0839,0.295,104.014,255267,4
234,3t3wsY5IdLVzB9WidegJSU,63,0.732,7,-7.901,0,0.0424,0.166,0.000189,0.138,0.554,90.315,236933,4
235,1vG2VKmXPAXrYush08oZLy,57,0.694,1,-5.356,0,0.0733,0.482,0.0,0.757,0.601,119.036,228266,4
236,5ajfRrXpInejkZUxZOX6Rm,62,0.513,10,-7.355,0,0.0253,0.832,0.000852,0.143,0.25,95.976,222302,4
237,4RzaXbufKNBwaFuzJhGur5,55,0.684,5,-6.179,0,0.0257,0.342,1.53e-05,0.115,0.241,103.951,357634,4
238,1mYcukuz7uow0wc7DmPXHU,56,0.378,8,-8.7,1,0.029,0.766,0.000136,0.115,0.291,92.982,274202,4
239,2VbxRqiw90UBnYwaTE9Dkf,21,0.703,8,-5.482,1,0.0535,0.115,0.0,0.338,0.818,130.027,317771,1
240,7hNYvX0qAKrxtVr1jGDmvR,60,0.858,6,-3.18,0,0.0554,0.134,1.72e-05,0.0567,0.949,119.974,296500,4
241,09fXNqFOI4WhygekbqKH6i,20,0.541,1,-9.293,1,0.0995,0.0208,0.000399,0.256,0.26,105.944,235053,4
242,1jzU3s8BjdfEcivXuBbek7,27,0.937,11,-3.795,0,0.16,0.0798,0.0,0.366,0.689,141.994,212396,4
243,1jzU3s8BjdfEcivXuBbek7,27,0.937,11,-3.795,0,0.16,0.0798,0.0,0.366,0.689,141.994,212396,4
244,37RHlFBt2K25EgSsjkVVtz,39,0.617,11,-5.072,1,0.109,0.169,3.9e-05,0.0798,0.716,96.029,236875,4
245,7IjnfuMNfdrAXbefurdIIR,49,0.773,2,-5.591,1,0.0339,0.722,0.0,0.117,0.561,133.975,246132,4
246,2znIV62IxtbY9gSEPdIAho,53,0.67,10,-7.51,0,0.221,0.26,1.43e-06,0.14,0.367,78.776,288177,4
247,2Q5CIUxtJG9LntNVLBPv6v,29,0.377,0,-10.277,1,0.0288,0.852,1.31e-05,0.1,0.284,117.033,272881,3
248,06uNwpGEx0XElATDWFwsxZ,59,0.45,5,-7.218,0,0.0292,0.364,0.00166,0.141,0.217,92.043,322809,4
249,16NMvEYAus3qS1czInNNZl,46,0.972,2,-3.276,1,0.0802,0.318,3.72e-06,0.875,0.668,110.036,206913,4
250,6tkl6rjuXWtVOCaXSSSCz2,68,0.447,3,-7.862,0,0.0383,0.858,0.000314,0.097,0.321,121.723,174039,4
251,60mjatPf9M1fXkBmei0ATb,41,0.449,10,-9.666,0,0.0302,0.697,0.348,0.114,0.29,95.005,268613,4
252,3rVBZoeJT4lIr1S9EeENtc,42,0.891,4,-5.572,0,0.0421,0.359,0.0567,0.104,0.906,122.025,211177,4
253,7nbGvjZBJssfZUVj2tw5kr,46,0.588,7,-5.163,0,0.0297,0.713,0.000136,0.172,0.235,139.986,246691,3
254,5mv1po6d9khHzWHp0C2yBs,37,0.732,1,-6.294,1,0.0327,0.483,0.00133,0.0754,0.6,160.0,327320,4
255,2RIFyeYTPMHesJsWPW2Z8v,48,0.58,9,-7.477,0,0.0411,0.332,0.0,0.148,0.498,87.977,250457,4
256,0zHZSO80CTxNtvtRhveHRJ,63,0.729,6,-4.93,1,0.0287,0.123,8e-06,0.0786,0.44,127.919,234737,4
257,1BkYDk1hrLKkPi10OVSrhR,46,0.411,6,-10.77,1,0.0656,0.244,0.000716,0.0641,0.112,85.793,272987,4
258,5j815QNPbEq3e9Ciob41CA,37,0.311,2,-9.797,1,0.0299,0.93,5.37e-05,0.0961,0.17,139.485,320142,3
259,4Qmx1nR05yRBIG9viuAlsv,24,0.866,8,-3.477,1,0.177,0.161,0.00566,0.0551,0.95,141.951,250035,4
260,1Oin5AfvdoGkd6WsCpfe7a,40,0.644,7,-8.037,0,0.0425,0.849,0.00217,0.0994,0.577,171.882,252109,4
261,0MXIjsWCk0fo7qpYtR4CkS,54,0.842,9,-4.948,0,0.066,0.546,1.18e-06,0.0995,0.555,153.89,426000,4
262,0nxoewQ8oE2KW4r5SeLegh,0,0.969,7,-2.924,1,0.0683,0.353,9.89e-05,0.116,0.821,129.981,214154,4
263,1KRdNFMtBrLOIZvCmnoXMC,5,0.847,0,-4.397,1,0.0689,0.326,0.0,0.228,0.776,103.015,263741,4
264,6LJhtkzikhMyIBMFWr5TNX,43,0.823,9,-11.45,1,0.12,0.419,1.16e-05,0.0456,0.899,137.899,255451,4
265,4dljlmVE5RTpAiEwCi6kkD,60,0.655,8,-7.464,1,0.0427,0.604,0.000388,0.094,0.703,82.077,280085,4
266,4bD9z9qa4qg9BhryvYWB7c,73,0.555,2,-6.861,1,0.0271,0.481,0.0,0.192,0.191,84.027,223460,4
267,4Is8AxCVDm0Xd4fmgfern3,42,0.659,9,-5.279,0,0.0426,0.526,2.48e-05,0.0881,0.419,143.952,225312,4
268,0mNeOrlNl8zvnBxhElDmjf,44,0.961,8,-3.44,1,0.243,0.141,0.0,0.0741,0.773,129.987,250216,4
269,78mC9du4foHDHUPlSewQHM,38,0.848,11,-4.145,0,0.0746,0.205,0.000114,0.103,0.808,101.967,274936,4
270,1EVetjuZGHDNfdRkoZ7cDe,37,0.68,11,-5.054,0,0.0475,0.0389,0.0,0.134,0.801,93.965,310000,4
271,27NB8t6mZxEveb5aRUzIc0,35,0.935,9,-6.27,0,0.131,0.235,0.00178,0.609,0.68,134.994,238922,4
272,3K6rkEQmk4aKxtwx4vB12n,34,0.554,5,-8.88,1,0.0352,0.0752,0.00558,0.067,0.154,90.031,282791,4
273,25B49cPjAoRraBoK1liNGe,46,0.177,1,-14.148,0,0.0349,0.473,0.00125,0.111,0.183,131.947,198548,4
274,5xYGpDnWO7m6uvw4K26Doj,48,0.48,11,-9.668,1,0.052,0.808,5e-05,0.595,0.055,153.381,266029,4
275,68pyYudVJIEOvr93rCYWSJ,46,0.781,6,-4.854,0,0.0536,0.05,0.0151,0.139,0.836,102.982,178352,4
276,4EGjVFhz76crMUVXd5cbpH,24,0.815,1,-5.027,1,0.0524,0.175,0.0,0.0515,0.449,180.036,357337,4
277,0u2P5u6lvoDfwTYjAADbn4,86,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,200186,4
278,0s2kQ5JURTvMxA8agBZL3k,22,0.364,9,-9.939,0,0.0416,0.884,1.53e-05,0.126,0.194,179.629,311751,4
279,6qElTDh0OatDTUoROu0vup,55,0.612,7,-7.629,0,0.0372,0.412,1.58e-05,0.156,0.193,150.041,326121,4
280,6ni6sP88opXUrgC14VeyCQ,57,0.43,3,-5.314,0,0.0297,0.571,0.0,0.109,0.442,84.017,177894,4
281,0dTjGvzVRsvUjM9jJVWEDK,48,0.729,9,-4.738,0,0.0983,0.132,0.0,0.177,0.498,96.053,270676,3
282,7A4FSWQfxmDY2nqLRk4g8f,34,0.437,11,-6.086,0,0.0306,0.876,0.0,0.118,0.136,175.633,326635,4
283,0IYpKZhCeoXB85BslBg3q5,57,0.908,11,-4.682,0,0.0997,0.421,1.6e-06,0.381,0.877,104.233,327227,4
284,2UtsLJy1O0OFkCgjJGPGfe,48,0.568,2,-10.229,1,0.0483,0.625,5.98e-05,0.069,0.781,154.883,424573,4
285,28Rpdw01WjsAKer8ZuEwo6,48,0.608,9,-6.761,1,0.0352,0.506,4.01e-05,0.17,0.465,127.948,336529,1
286,7duIbJwmqeSMPZzfUljPLR,24,0.561,5,-6.996,0,0.034,0.919,0.0243,0.0856,0.372,81.634,296330,4
287,0loZn1c5heXie7OAtvK6nH,69,0.553,5,-8.263,0,0.0337,0.47,2.96e-06,0.124,0.364,79.144,328992,4
288,2eTkxblLeqdTSsb2ivafDX,69,0.612,10,-5.534,0,0.0392,0.432,2.29e-06,0.0955,0.241,85.959,350012,4
289,6EVyxANJ4tzqZaaD8mI24N,0,0.786,5,-3.678,0,0.0385,0.615,0.0,0.236,0.793,84.852,222635,4
290,7oqzmmpNoBRtTcUwpc1ENB,35,0.954,11,-4.912,0,0.155,0.303,0.00174,0.152,0.525,79.999,264127,4
291,6aJ3tWceqJZlvBH1ov5hDd,36,0.881,7,-4.452,1,0.093,0.162,0.0,0.0546,0.851,103.941,279191,4
292,0HFIsFGK1P1kTQvoun3K9O,15,0.913,9,-8.343,1,0.0889,0.66,0.00139,0.361,0.555,92.771,475307,4
293,6mTvwBzWTGDOVeCNQEqtOE,68,0.667,9,-5.797,1,0.0323,0.597,0.0,0.213,0.516,151.728,281323,4
294,2E2G88mTTJjbbmEpqTkbaV,60,0.687,8,-5.522,1,0.0294,0.0779,0.0,0.704,0.424,127.961,257089,4
295,7fllsOe1cV2pTBzdbkgrX7,47,0.75,8,-6.657,1,0.0797,0.034,3.65e-05,0.0381,0.832,116.984,253205,4
296,2HhUUQvHfYOxlSGGuuMLuR,40,0.842,1,-5.207,1,0.054,0.105,0.0067,0.0649,0.767,131.971,260855,4
297,7AV1hh76pC1mg4iSH796Vp,65,0.277,7,-8.844,1,0.0305,0.903,0.0,0.209,0.345,143.768,207752,3
298,4mSpR3C7d3nKGuoIYvnsub,20,0.656,9,-8.417,1,0.0612,0.69,0.0,0.256,0.458,118.126,335833,4
299,6Gefq6dZvAS9qYujW2bH18,29,0.724,9,-7.497,1,0.1,0.0742,1.4e-05,0.0608,0.509,90.032,157022,4
300,0e4aaLjrK6sjHyp6eOlhjr,40,0.878,3,-4.653,1,0.241,0.0302,0.000756,0.225,0.335,132.01,321457,4
301,1cmZbGkCEVVAck2MsWpPYQ,66,0.485,4,-6.438,0,0.0269,0.927,0.000466,0.159,0.407,143.901,192187,4
302,0GOgvWUMiVbN9QYp1l4ofJ,26,0.887,3,-5.227,0,0.0405,0.00303,0.0027,0.09,0.907,132.066,205190,4
303,0Bph99neebTJZ6rsIhd0sN,47,0.873,11,-3.927,1,0.0489,0.043,1.71e-06,0.338,0.532,89.972,314063,4
304,3OZr3vo7SmYpn5XqeQEAOM,58,0.842,6,-4.109,1,0.0745,0.00814,1.33e-05,0.212,0.915,156.051,203207,4
305,4jNg24dzzWlxBmakFNvgWu,33,0.762,1,-7.244,0,0.0354,0.859,0.0501,0.146,0.891,96.702,423480,4
306,3MbaAHCMI3UPdapZfNMxXs,35,0.726,0,-8.821,1,0.0411,0.0583,9.09e-06,0.104,0.354,98.978,339435,4
307,7CKRL92JcjQ8sxFPMHKYWz,20,0.595,7,-11.152,1,0.0747,0.863,0.00221,0.31,0.393,104.427,278773,4
308,6dN6k8fcjeB3Z2zLnxeyhP,40,0.527,8,-5.035,1,0.0252,0.148,2.3e-06,0.103,0.231,91.989,261918,4
309,1mUZjjDDxA5Iy5RlBiZkX4,38,0.63,10,-7.961,1,0.0342,0.579,0.0355,0.102,0.202,111.94,244077,4
310,6C37YmfF0T6HlQwYosxVIp,35,0.748,8,-5.023,0,0.0413,0.761,1.92e-05,0.157,0.414,93.722,255319,4
311,1MPkFxSM87m1XpzFzERXmn,47,0.853,4,-4.063,1,0.0956,0.0291,0.00175,0.63,0.573,110.981,245616,4
312,6VNBEaG5sidkK3lwq7Ws0I,51,0.94,4,-2.44,0,0.0816,0.163,8.28e-05,0.577,0.492,136.056,229209,4
313,0eCwAiq4qzQJJgQVaqUaCN,69,0.948,1,-4.832,0,0.0681,0.00574,0.874,0.476,0.406,92.571,124541,4
314,2U4nPeqTMsHJb95stxPkY4,25,0.755,4,-4.715,0,0.128,0.228,0.0,0.105,0.872,114.987,237470,4
315,02zPo0Dt0R4TTFY5zLJZnK,64,0.696,0,-7.612,1,0.0397,0.628,0.0,0.172,0.722,93.801,320000,4
316,6oUqIyDXN04IgkeKHl7yL5,56,0.81,0,-7.448,1,0.0969,0.686,1.08e-05,0.3,0.962,98.895,519360,4
317,7eMALavv9CgU8R7ETPtDNK,52,0.823,0,-9.182,0,0.0352,0.325,1.89e-05,0.225,0.949,154.841,354456,4
318,4LmXqZB4IQ8SSmVIQhSOq7,45,0.48,5,-6.181,1,0.0291,0.00641,0.0,0.465,0.73,91.982,170054,4
319,44Gp4GIRWoxFnuHlMyhhiJ,43,0.551,0,-6.871,0,0.033,0.285,0.0,0.234,0.229,149.97,314000,4
320,3qbSubaQIBgUM13S7kzWOd,47,0.704,7,-9.627,0,0.0406,0.747,0.00265,0.349,0.898,89.052,438040,4
321,6qXkYUVsWTNKnrUQHeGgA8,29,0.789,1,-7.473,1,0.0622,0.0418,4.68e-05,0.161,0.842,179.977,201332,4
322,2wyBGdabKpQAcTj5GMlp6z,18,0.43,0,-11.209,1,0.0386,0.764,0.0,0.119,0.653,101.044,148973,4
323,4QHHNkH2XVHiNXMl1VC7Jc,20,0.642,10,-7.667,1,0.0428,0.489,5.85e-05,0.316,0.232,148.018,325694,4
324,3EliEN3AUNuC8IFzcCJGxO,54,0.475,1,-5.672,0,0.0276,0.658,5.16e-06,0.112,0.423,89.998,347810,4
325,7F8RNvTQlvbeBLeenycvN6,65,0.378,1,-11.008,1,0.0329,0.679,0.0,0.091,0.575,87.549,470500,4
326,2FvsvwnIty3exrX632qsfF,0,0.944,0,-4.115,1,0.09,0.209,0.0,0.401,0.957,120.02,288903,4
327,46b9qvjjDiWwISjvhsqHGf,30,0.521,9,-11.075,0,0.0417,0.877,0.0103,0.112,0.368,170.093,302824,3
328,6XOChHsyljQw59ocqB8VOw,37,0.716,10,-6.884,0,0.0459,0.643,1.05e-05,0.0986,0.611,159.943,333254,4
329,1i3vG55hoqmbHUWnz8bL0q,41,0.755,0,-7.938,0,0.0893,0.528,4.68e-05,0.122,0.558,103.01,282018,4
330,3UaP2PQwhA31keZXt7oPLA,56,0.939,10,-6.441,0,0.0583,0.0102,0.0288,0.12,0.615,125.006,342093,4
331,2ulISFrkxrq38ietX4wVCq,44,0.724,6,-9.766,1,0.0556,0.438,0.000659,0.141,0.522,79.975,173760,4
332,4GVNaX8tB7X14lv2hnUm3e,49,0.875,5,-5.277,0,0.19,0.163,3.88e-05,0.035,0.663,126.668,312961,4
333,3JUmNYQyJKeRq2a3RR8K71,60,0.463,6,-8.88,0,0.0264,0.327,0.0,0.106,0.224,94.965,288964,4
334,0AfVDxWlOZxto1gccmPB2f,39,0.266,8,-9.693,1,0.0263,0.928,0.00957,0.112,0.455,102.025,237696,4
335,4nYyVWQbqvfRrElJGvg82f,49,0.561,7,-8.887,1,0.0376,0.629,0.000203,0.196,0.552,85.714,432613,4
336,1vSXwYeKnzsVvekSpqVabx,60,0.956,1,-5.012,0,0.071,0.289,0.0,0.294,0.665,90.005,301587,4
337,32U1XMh3DKlm45uvpofhvY,57,0.712,3,-6.109,0,0.0589,0.358,4.19e-05,0.274,0.238,93.345,368852,4
338,0puf9yIluy9W0vpMEUoAnN,75,0.786,0,-3.417,0,0.091,0.26,0.0,0.38,0.751,150.028,199387,4
339,0Bz7dfqPY4JOGZO3O1j8Wh,59,0.769,2,-4.504,0,0.0465,0.497,0.0,0.112,0.702,86.957,348966,4
340,32DWojMZeZebVrfBkhAkKy,55,0.487,0,-9.441,1,0.148,0.337,0.000284,0.0706,0.338,116.991,329600,4
341,3H43T5swYywvcdCBFiDgW6,58,0.671,0,-6.271,1,0.0526,0.568,0.0,0.0885,0.572,81.046,272083,4
342,470zUwPCoobJZIlbp8Hj4Y,35,0.88,7,-4.47,1,0.0758,0.0272,4.54e-06,0.141,0.68,103.99,229624,4
343,7DoMSoKN9uXj9okZMOSLpx,41,0.645,0,-8.131,0,0.0311,0.369,0.0,0.089,0.315,89.982,318276,4
344,0mWtcNIAL9jITVHl3F2SQF,57,0.691,5,-5.851,1,0.0557,0.329,0.000211,0.134,0.57,80.002,427547,4
345,1f3GOFy8WQ3ab4GP7c26QR,45,0.843,8,-3.309,1,0.0591,0.0679,0.0,0.139,0.679,97.058,221277,4
346,1We89SAonMk70QBbfXERxa,68,0.627,7,-6.187,1,0.0307,0.497,0.0,0.133,0.557,82.008,226941,4
347,1i8iShQ9F1HXxnufDuF4Mm,44,0.797,2,-4.629,1,0.0975,0.173,0.0,0.267,0.699,83.542,339592,4
348,4x723mcckl6ToQHuXPhrIX,59,0.674,9,-6.302,0,0.0358,0.424,3.15e-05,0.121,0.219,139.906,305015,4
349,7CdABTaND3EW5cETakiBD3,52,0.908,2,-4.804,1,0.188,0.0504,0.0,0.0798,0.691,98.808,408920,4
350,7rk5idFfj8ShJY7gbKuIRc,8,0.685,0,-7.839,0,0.0258,0.322,0.791,0.11,0.296,81.941,390513,4
351,4HmU17e8zoJkDqhNTzVwoV,43,0.781,7,-5.517,1,0.0491,0.295,0.0,0.078,0.665,81.015,248973,4
352,5lZX0cZpdT3Y10uJ3oR17s,45,0.504,6,-10.718,1,0.0289,0.364,0.847,0.138,0.644,112.02,239030,4
353,0QHEWicUbdyWuHsMcVd1Ka,54,0.881,4,-3.713,0,0.0713,0.421,0.000345,0.12,0.874,123.024,225837,4
354,0QHEWicUbdyWuHsMcVd1Ka,54,0.881,4,-3.713,0,0.0713,0.421,0.000345,0.12,0.874,123.024,225837,4
355,0Zz7AEZfBKP2U7sO0WJKER,42,0.938,11,-3.62,0,0.188,0.186,0.0,0.334,0.938,129.931,297651,4
356,69EoR3Z8jgRODL3AmQs5ZP,48,0.753,4,-5.453,1,0.131,0.0378,0.0,0.0707,0.619,128.016,237715,4
357,3aGHLCwTtXX1i7eOrShltW,45,0.961,9,-1.563,1,0.0413,0.338,1.57e-05,0.503,0.494,100.024,222261,4
358,4QEytRwdtpdbexU2ZFVZbj,42,0.32,8,-8.648,1,0.0301,0.857,1.09e-05,0.0917,0.456,135.029,240953,3
359,7fl15uWBpbKrzrmEm48ZyP,64,0.766,7,-8.728,1,0.0564,0.122,0.000104,0.121,0.798,106.193,345240,4
360,0wEgK7RKkB1R6sR5Nrwh5g,55,0.822,5,-8.471,0,0.102,0.131,0.0,0.27,0.917,119.966,289866,4
361,3x7omcgMTFQWLh69QhTJKc,31,0.618,7,-9.621,0,0.0287,0.0966,0.0802,0.247,0.589,127.02,240995,4
362,1ocYa8PoVd5e2vPn0xHJcA,66,0.665,8,-8.181,0,0.0266,0.456,0.000486,0.0898,0.692,93.012,252160,4
363,7tUFZTFwFLRRLpGaRe3CNw,25,0.941,11,-3.61,0,0.0629,0.213,4.41e-05,0.0571,0.664,139.976,244210,4
364,7txLCGOXyDlDXTjtR1Sk4v,61,0.591,0,-7.725,1,0.0332,0.795,6.85e-05,0.266,0.478,124.013,242864,4
365,5pRGLf4pxgVLAl2sDjZksF,42,0.813,0,-4.221,1,0.0547,0.706,0.0,0.17,0.386,86.995,336666,4
366,0wAeZjTjifyy6vEmQOzcm5,44,0.967,0,-6.281,1,0.0589,0.112,0.317,0.136,0.837,129.989,294374,4
367,3YhtsAdG71cBdaSoMb4JE7,40,0.582,7,-6.267,0,0.0293,0.666,1.92e-06,0.198,0.155,138.025,339290,4
368,7hpH1Ijoygw5J5XUfVS9hh,38,0.644,6,-9.102,1,0.0383,0.719,6.66e-05,0.383,0.657,132.207,239133,4
369,7hpH1Ijoygw5J5XUfVS9hh,38,0.644,6,-9.102,1,0.0383,0.719,6.66e-05,0.383,0.657,132.207,239133,4
370,2RiBogNRfulkNf7fVbPOrJ,67,0.864,8,-4.381,1,0.0468,0.484,0.0,0.222,0.706,99.995,214720,4
371,3VkPeb5ZIGkGkb9Uhvo0Ba,48,0.712,5,-6.686,0,0.0615,0.308,8.59e-05,0.231,0.788,165.293,255530,3
372,735WeIIQYRfmtEdMmOgDY1,55,0.884,6,-10.656,0,0.0405,0.0766,0.124,0.0619,0.851,93.722,375267,4
373,4BoFJMLSO3ZoD48KgnslSe,63,0.444,4,-9.804,1,0.042,0.744,0.0,0.0671,0.386,143.691,351250,3
374,5pmL3RzOy3IvGFaSDi4hZL,70,0.883,3,-3.243,1,0.0423,0.00872,0.0,0.0698,0.608,128.053,244907,4
375,5pvCEjon9UY5YgLqbRYQyt,41,0.448,0,-11.375,1,0.0502,0.473,0.0,0.126,0.703,92.417,259453,4
376,2ZFlw2HtqQ6lCNGFNuECb3,34,0.938,0,-4.89,1,0.244,0.485,0.0,0.247,0.851,130.026,230203,4
377,0dT6g7oqjEqphjXMk8MKHz,56,0.867,6,-5.1,0,0.139,0.239,0.0,0.0559,0.665,178.017,299326,4
378,4YRK38dk1rgrpjKubcSt18,44,0.2,5,-14.341,0,0.0615,0.771,3.21e-06,0.106,0.557,78.964,254485,4
379,0sY3hsw7bmakAs1zvT7FmX,20,0.956,9,-3.995,1,0.282,0.148,0.00186,0.315,0.418,185.818,299984,3
380,4fcmI0GDxSzAYPz3jqYiw0,44,0.835,11,-6.054,1,0.0375,0.115,0.0,0.261,0.612,127.947,302843,4
381,6oV5toNxpIv8wLlTBC8gHa,14,0.677,9,-9.605,1,0.0576,0.769,0.0447,0.455,0.577,94.809,487000,4
382,3vjkllvtOIKpVvXSWsu1ta,54,0.541,11,-10.463,1,0.0448,0.744,0.00167,0.0579,0.381,81.198,238688,4
383,4qmXvrF4ztgkwetu5IXFtQ,7,0.695,3,-9.371,1,0.0602,0.574,4.35e-05,0.158,0.889,170.06,466493,4
384,15GMERWvR5jbOLVrpxMv4F,21,0.518,9,-9.276,0,0.0447,0.915,0.000298,0.429,0.72,181.457,337137,4
385,5Dq7d6Y2K2CRNFm1bC3I7A,48,0.768,5,-7.057,1,0.231,0.135,0.0,0.68,0.445,120.972,335833,4
386,4YiG4XMkaStRuvErMMvRv2,35,0.633,2,-6.603,1,0.0474,0.764,0.000144,0.0858,0.477,89.631,317253,4
387,2cYqizR4lgvp4Qu6IQ3qGN,76,0.628,11,-5.85,1,0.05,0.0531,0.0,0.114,0.193,140.958,190557,4
388,5Ga25hdutdjNYVd7IesElv,2,0.861,2,-5.008,1,0.0487,0.0246,3.49e-05,0.0494,0.493,124.979,228000,4
389,3pLt7t6iCjkBWseHogYCgi,42,0.929,0,-4.066,1,0.239,0.265,0.0,0.0548,0.878,186.119,236392,3
390,1DfskI6r7ufeVEiV1DQZf6,40,0.68,11,-14.185,0,0.0574,0.0396,4.71e-05,0.0575,0.96,89.873,442693,4
391,2rHJyVj0jcnrezNCQUUhyk,30,0.883,1,-6.917,1,0.104,0.677,0.0,0.0769,0.764,128.051,344387,4
